user_id,raw_date,num_day,num_frn,num_frn_des,num_frn_n2,num_frn_n3,num_frn_n,max_freq_n2,max_freq_n3,num_n2,num_n3,num_tag,num_tag2,num_nick,frn_ok
fcinzaghi,2009-04-17,14,20,18,13,0,13,13,0,1,0,5,11,4,1
fatimaem,2009-04-17,7,20,17,9,0,9,7,0,2,0,8,8,6,1
faroecd,2009-04-17,12,4,4,0,0,0,0,0,0,0,1,0,2,1
farlove1338,2009-04-17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
fantasydoll,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
fantast9263,2009-04-17,9,0,0,0,0,0,0,0,0,0,0,0,0,0
fakemirth,2009-04-17,5,22,19,5,0,5,5,0,1,0,10,5,6,1
facepaper,2009-04-17,14,55,49,18,6,23,18,3,2,3,25,32,13,1
ezoz42557,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
evilspili,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
EvenCheng,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
eva7871,2009-04-17,6,20,17,9,0,9,7,0,2,0,6,4,3,1
eulb,2009-04-17,4,20,19,9,0,9,9,0,1,0,8,10,1,1
etjames07g,2009-04-17,4,31,31,2,4,5,2,2,1,3,11,3,6,1
etetet91,2009-04-17,7,7,7,0,0,0,0,0,0,0,5,0,1,1
Erikayar,2009-04-17,9,20,20,4,3,6,4,3,1,1,4,4,5,1
ericpo,2009-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
erichugh,2009-04-17,6,14,12,5,0,5,5,0,1,0,3,4,4,1
eric9736,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
eric85515,2009-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eq100,2009-04-17,7,20,19,0,0,0,0,0,0,0,4,4,2,1
emma0927,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
emily2954,2009-04-17,5,20,20,7,0,7,5,0,2,0,9,7,5,1
emiia,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
elsiec,2009-04-17,7,22,22,7,2,9,7,2,1,1,7,6,4,1
elsa0116,2009-04-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
eldarwen,2009-04-17,4,17,14,0,0,0,0,0,0,0,3,5,3,1
eileen1122,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Effie1027,2009-04-17,13,68,63,46,0,46,33,0,5,0,35,24,8,1
effect511,2009-04-17,6,13,11,8,0,8,8,0,1,0,1,1,0,1
edu20099,2009-04-17,5,2,2,0,0,0,0,0,0,0,1,0,0,1
EDDIEHONG,2009-04-17,4,20,19,10,0,10,5,0,3,0,8,9,5,1
edar520,2009-04-17,17,20,20,10,0,10,4,0,3,0,9,7,3,1
echo311,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
eatons,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
e9880621,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
dwchang,2009-04-17,6,67,60,19,4,19,11,3,3,2,14,18,5,1
ducksteven,2009-04-17,7,13,13,5,0,5,5,0,1,0,5,4,5,1
drfunk32,2009-04-17,5,20,17,2,6,8,2,6,1,1,5,4,1,1
dreizehn,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
dreamyflying,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
dreamknitter,2009-04-17,9,7,4,0,0,0,0,0,0,0,5,1,0,1
dowpoubibibi,2009-04-17,9,20,19,6,0,6,5,0,2,0,10,8,7,1
dotcomguy,2009-04-17,6,2,2,0,0,0,0,0,0,0,0,2,1,1
DORISANGEL,2009-04-17,6,20,17,9,0,9,9,0,1,0,6,5,2,1
doo78228,2009-04-17,14,20,19,4,3,7,4,3,1,1,5,6,2,1
domyji,2009-04-17,6,6,6,3,0,3,3,0,1,0,2,3,3,1
dogC76926,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
dnki,2009-04-17,7,2,2,2,0,2,2,0,1,0,1,1,0,1
diana5271989,2009-04-17,6,20,17,3,1,3,3,1,1,1,5,3,1,1
denza,2009-04-17,3,1,1,0,0,0,0,0,0,0,1,0,0,1
dennis11243,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
dem220,2009-04-17,6,12,12,8,2,8,8,2,1,1,3,7,2,1
deisukijapan,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
debyjeng,2009-04-17,9,20,19,8,0,8,6,0,2,0,7,5,5,1
debby78721,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
deathsimon,2009-04-17,7,20,14,3,2,4,3,1,1,2,8,3,3,1
deathduo,2009-04-17,4,18,16,7,0,7,6,0,2,0,8,5,2,1
dearleeaa,2009-04-17,2,5,5,0,0,0,0,0,0,0,2,1,3,1
dawnvoice,2009-04-17,6,3,3,0,0,0,0,0,0,0,0,2,3,1
davidwolf,2009-04-17,7,20,20,3,4,4,3,2,1,2,2,4,2,1
david812079,2009-04-17,3,9,8,4,1,4,2,1,2,1,2,0,3,1
david771105,2009-04-17,6,4,2,2,0,2,2,0,1,0,1,2,0,1
darkeileen,2009-04-17,5,12,12,8,0,8,8,0,1,0,9,5,0,1
daphne2150,2009-04-17,9,20,19,15,0,15,15,0,1,0,6,10,4,1
daphanie0922,2009-04-17,6,20,17,3,0,3,3,0,1,0,6,4,2,1
daorliwh,2009-04-17,6,8,6,5,0,5,5,0,1,0,1,0,0,1
dante,2009-04-17,6,20,16,8,0,8,4,0,2,0,5,6,3,1
danieltsay99,2009-04-17,5,20,20,14,1,14,11,1,2,1,5,4,1,1
daniel76825,2009-04-17,4,4,4,2,0,2,2,0,1,0,0,3,1,1
dangji,2009-04-17,7,20,20,3,0,3,3,0,1,0,11,11,3,1
daisukeniwa,2009-04-17,5,20,18,7,0,7,7,0,1,0,6,6,3,1
dainfinity,2009-04-17,6,20,17,0,1,1,0,1,0,1,10,6,2,1
dadawa,2009-04-17,4,8,7,5,0,5,5,0,1,0,4,6,1,1
d995511,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
d12345890,2009-04-17,15,20,19,15,1,16,9,1,2,1,4,4,3,1
CYR,2009-04-17,6,6,3,3,0,3,3,0,1,0,1,3,0,1
cyanna,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cwt917661,2009-04-17,5,20,18,12,0,12,5,0,3,0,6,1,2,1
cutefish514,2009-04-17,9,34,31,17,0,17,14,0,2,0,12,13,9,1
cutedesert,2009-04-17,9,0,0,0,0,0,0,0,0,0,0,0,0,0
cutasheep55,2009-04-17,4,20,17,9,0,9,6,0,2,0,6,6,3,1
csjieyu,2009-04-17,8,6,6,5,0,5,5,0,1,0,4,3,1,1
crystalbleed,2009-04-17,7,12,8,5,1,5,3,1,2,1,4,4,1,1
cruelshrimp,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
crownfly,2009-04-17,5,14,14,11,0,11,11,0,1,0,7,5,1,1
crowndaisy,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
crazylove,2009-04-17,5,13,13,6,0,6,3,0,2,0,6,3,3,1
crazygrass,2009-04-17,8,108,57,0,15,15,0,13,0,2,17,4,3,1
crazygig0914,2009-04-17,6,20,18,7,0,7,4,0,3,0,4,6,3,1
craig08,2009-04-17,7,20,17,6,0,6,6,0,1,0,8,4,2,1
countryboys,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
cotulip,2009-04-17,16,20,20,9,0,9,5,0,2,0,5,5,8,1
coolguy53,2009-04-17,7,20,19,11,0,11,11,0,1,0,7,5,4,1
comicholic,2009-04-17,14,20,14,6,0,6,6,0,1,0,3,1,4,1
colayoko,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
cofenomilk,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
cocktail220,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
cmguo,2009-04-17,5,20,20,12,0,12,12,0,1,0,12,11,3,1
cmfart,2009-04-17,7,14,9,0,2,2,0,2,0,1,3,1,3,1
clownmonk,2009-04-17,7,20,19,13,0,13,6,0,3,0,7,9,4,1
clark1121,2009-04-17,17,13,12,7,0,7,7,0,1,0,4,2,1,1
claire915613,2009-04-17,6,4,3,0,0,0,0,0,0,0,0,1,2,1
ckqqsinging,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
ckpilot,2009-04-17,7,8,6,2,1,2,2,1,1,1,1,1,3,1
ckkh,2009-04-17,6,8,6,0,0,0,0,0,0,0,3,0,0,1
ckenny3838,2009-04-17,5,40,35,13,1,13,10,1,3,1,22,13,6,1
ck92hsiang,2009-04-17,2,20,16,10,0,10,10,0,1,0,6,4,3,1
cjhvisual,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ciochg1730,2009-04-17,4,20,20,7,1,7,4,1,2,1,5,3,3,1
cindy26,2009-04-17,9,78,68,54,0,54,44,0,5,0,19,18,9,1
cindy15,2009-04-17,0,20,20,4,0,4,2,0,2,0,6,5,2,1
cindy11631,2009-04-17,4,20,18,15,0,15,15,0,1,0,2,3,2,1
cindy107,2009-04-17,7,16,16,10,0,10,10,0,1,0,3,3,1,1
ciaolittle8,2009-04-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
chyangstar,2009-04-17,6,20,18,5,0,5,5,0,1,0,5,3,4,1
chy1010,2009-04-17,7,2,1,0,0,0,0,0,0,0,0,0,0,1
chw03,2009-04-17,5,9,7,5,0,5,5,0,1,0,1,1,1,1
chueh134,2009-04-17,6,18,17,0,0,0,0,0,0,0,5,3,4,1
chrislove87,2009-04-17,6,8,8,4,0,4,2,0,2,0,1,2,0,1
choumiic,2009-04-17,6,20,18,7,0,7,7,0,1,0,6,4,5,1
chopssin,2009-04-17,7,20,17,9,1,9,5,1,4,1,11,5,0,1
choie,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
chocolatenol,2009-04-17,6,65,60,24,1,25,16,1,4,1,25,21,7,1
chiouyun,2009-04-17,14,7,5,2,0,2,2,0,1,0,4,1,0,1
children0708,2009-04-17,6,10,10,5,0,5,5,0,1,0,1,0,4,1
childgod929,2009-04-17,5,1,1,0,0,0,0,0,0,0,0,0,1,1
chientseng,2009-04-17,6,20,17,8,0,8,8,0,1,0,12,7,3,1
chief1423,2009-04-17,6,1,0,0,0,0,0,0,0,0,0,0,0,1
chichi050020,2009-04-17,9,20,17,13,0,13,13,0,2,0,5,1,1,1
chibli,2009-04-17,17,11,10,0,0,0,0,0,0,0,7,1,1,1
chiayu727,2009-04-17,2,16,13,3,1,4,3,1,1,1,6,4,6,1
chiaying19,2009-04-17,4,11,10,7,0,7,7,0,1,0,2,7,1,1
chiachiakuo,2009-04-17,9,20,20,0,3,3,0,3,0,1,2,2,4,1
chestnutjane,2009-04-17,5,42,39,28,0,28,23,0,3,0,5,10,11,1
chern,2009-04-17,17,5,5,0,0,0,0,0,0,0,3,0,0,1
chenmick,2009-04-17,7,16,14,8,2,8,4,1,3,2,6,4,1,1
chendsh,2009-04-17,3,20,19,12,0,12,12,0,1,0,9,7,3,1
chembers,2009-04-17,4,8,8,3,1,3,3,1,1,1,4,1,1,1
cheeseguy,2009-04-17,7,19,16,2,1,2,2,1,1,1,11,5,8,1
chchw,2009-04-17,2,0,0,0,0,0,0,0,0,0,0,0,0,0
charonc,2009-04-17,6,13,13,8,5,8,6,5,2,1,3,3,1,1
changlin520,2009-04-17,6,20,17,11,0,11,11,0,1,0,7,5,0,1
chanechang,2009-04-17,4,3,3,2,0,2,2,0,1,0,3,0,1,1
challinna,2009-04-17,6,20,17,12,0,12,7,0,3,0,4,11,6,1
cerisechen,2009-04-17,5,20,16,9,0,9,7,0,2,0,5,9,2,1
cecilia0121,2009-04-17,4,20,17,5,0,5,3,0,2,0,11,6,0,1
cds,2009-04-17,6,20,20,2,0,2,2,0,1,0,7,10,1,1
cdefgab1989,2009-04-17,5,20,19,12,0,12,10,0,2,0,2,4,1,1
ccc75331,2009-04-17,4,73,67,13,0,13,6,0,3,0,21,25,8,1
ccc7038,2009-04-17,6,11,10,3,0,3,3,0,1,0,6,11,1,1
ccaarriiee,2009-04-17,6,20,17,0,0,0,0,0,0,0,9,7,2,1
catchtest,2009-04-17,6,9,9,0,0,0,0,0,0,0,4,3,2,1
cat711223,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
carrielee21,2009-04-17,6,20,18,14,1,14,20,1,2,1,7,10,3,1
carollife,2009-04-17,6,14,13,6,0,6,6,0,1,0,4,7,1,1
caramel,2009-04-17,1,20,16,10,0,10,10,0,1,0,4,12,4,1
caracookie,2009-04-17,7,20,18,15,3,15,14,2,2,2,5,4,0,1
caption,2009-04-17,6,1,1,0,0,0,0,0,0,0,1,0,0,1
candc,2009-04-17,5,19,15,8,0,8,8,0,1,0,5,2,0,1
CAMILLECHOU,2009-04-17,7,20,16,8,2,8,5,2,2,1,2,4,4,1
camillechou,2009-04-17,6,20,16,8,2,8,5,2,2,1,2,4,4,1
callmeeunice,2009-04-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
callista5400,2009-04-17,3,4,3,2,0,2,2,0,1,0,1,0,0,1
calainaz,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
c93w84,2009-04-17,6,20,18,11,8,11,11,8,1,1,8,2,2,1
c80322,2009-04-17,5,3,3,0,0,0,0,0,0,0,1,3,3,1
c78514,2009-04-17,11,71,62,27,17,41,20,9,2,5,17,11,10,1
c19870301,2009-04-17,14,20,16,7,3,8,4,2,2,2,4,4,5,1
bugmosquito,2009-04-17,5,13,12,10,0,10,10,0,1,0,3,5,1,1
btofba,2009-04-17,7,16,16,2,0,2,2,0,1,0,6,5,3,1
bryway,2009-04-17,14,35,32,5,0,5,3,0,2,0,6,8,7,1
brownyfong,2009-04-17,4,18,17,7,3,9,2,2,4,2,6,9,4,1
brianho1219,2009-04-17,4,4,2,0,0,0,0,0,0,0,1,0,0,1
bri78716,2009-04-17,8,0,0,0,0,0,0,0,0,0,0,0,0,0
bread75419,2009-04-17,6,20,19,10,1,11,10,1,1,1,16,12,2,1
boyu,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
booca,2009-04-17,6,20,16,3,0,3,3,0,1,0,8,6,5,1
bobychen,2009-04-17,3,20,19,14,0,14,14,0,1,0,6,3,3,1
bobbyd11219,2009-04-17,7,73,71,55,6,56,37,5,5,2,15,15,11,1
Bluno,2009-04-17,6,2,2,0,0,0,0,0,0,0,2,0,0,1
bluewinds,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
blueway0128,2009-04-17,14,0,0,0,0,0,0,0,0,0,0,0,0,0
bluetsubasa,2009-04-17,9,14,13,0,0,0,0,0,0,0,2,0,2,1
bluesway,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
bluesiku,2009-04-17,5,17,17,2,1,3,2,1,1,1,10,7,2,1
bluefool,2009-04-17,6,20,16,5,0,5,5,0,1,0,5,3,4,1
bluecn28,2009-04-17,3,20,19,13,0,13,11,0,2,0,2,3,2,1
blueata,2009-04-17,7,9,7,3,0,3,3,0,1,0,3,2,6,1
blissjoy,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
blesson,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
blackcatmoon,2009-04-17,6,9,8,0,0,0,0,0,0,0,2,6,2,1
birdjen,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
biolife1002,2009-04-17,14,20,20,7,0,7,7,0,1,0,11,9,3,1
bioarea,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
bigwhite,2009-04-17,5,20,18,2,0,2,2,0,1,0,2,6,3,1
bigstrong,2009-04-17,6,20,19,15,5,15,11,3,3,2,9,12,7,1
bigmelon0727,2009-04-17,17,45,42,11,5,14,11,3,1,2,15,9,8,1
bibbymasa,2009-04-17,7,15,14,0,0,0,0,0,0,0,3,3,4,1
bhe,2009-04-17,6,17,16,0,0,0,0,0,0,0,8,4,2,1
bewritten,2009-04-17,6,20,19,10,0,10,10,0,1,0,6,4,2,1
bennylei08,2009-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bekus,2009-04-17,6,20,17,5,0,5,3,0,2,0,11,5,6,1
beenthusiasm,2009-04-17,6,4,2,0,0,0,0,0,0,0,2,0,0,1
bee1006,2009-04-17,5,16,12,6,0,6,5,0,2,0,1,1,3,1
becksop,2009-04-17,6,5,4,2,0,2,2,0,1,0,0,2,1,1
beautiful229,2009-04-17,7,1,1,0,0,0,0,0,0,0,1,0,0,1
bco2436,2009-04-17,9,20,19,10,0,10,10,0,2,0,7,5,3,1
bbyang,2009-04-17,6,64,56,32,5,32,17,3,3,2,15,10,4,1
bbreaking,2009-04-17,5,20,17,3,0,3,3,0,1,0,8,4,2,1
bboyafu,2009-04-17,3,20,18,5,0,5,3,0,2,0,7,6,7,1
bboa82,2009-04-17,17,1,1,0,0,0,0,0,0,0,0,1,1,1
bboa81,2009-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batschris,2009-04-17,14,0,0,0,0,0,0,0,0,0,0,0,0,0
basscwk,2009-04-17,5,20,16,7,0,7,4,0,3,0,4,4,2,1
bamboo12,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
balmcricket,2009-04-17,13,4,1,0,0,0,0,0,0,0,1,0,0,1
babyishan,2009-04-17,5,14,9,2,0,2,2,0,1,0,3,5,6,1
ba0528,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
b4j06,2009-04-17,14,20,20,2,0,2,2,0,1,0,9,3,2,1
b0955891539,2009-04-17,13,0,0,0,0,0,0,0,0,0,0,0,0,0
azrue,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
ayumivoyage,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
axd829x,2009-04-17,9,20,18,5,0,5,4,0,2,0,9,3,6,1
awawawaw,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
awas,2009-04-17,6,17,16,0,0,0,0,0,0,0,6,3,2,1
awangya,2009-04-17,10,20,20,3,0,3,3,0,1,0,11,8,7,1
avignonstage,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
ave01013,2009-04-17,13,3,3,0,0,0,0,0,0,0,3,2,0,1
autumn0227,2009-04-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aurora36,2009-04-17,6,20,18,10,5,13,7,2,2,3,5,3,7,1
atxatx,2009-04-17,6,20,17,10,0,10,8,0,2,0,6,7,4,1
attemborough,2009-04-17,7,20,16,2,0,2,2,0,1,0,6,5,1,1
athenna,2009-04-17,5,20,18,15,0,15,9,0,2,0,7,9,5,1
askeing,2009-04-17,6,5,5,0,0,0,0,0,0,0,4,3,1,1
ashpie,2009-04-17,6,20,17,2,0,2,2,0,1,0,1,8,3,1
asakemu,2009-04-17,7,20,15,11,0,11,11,0,2,0,4,5,2,1
asa413s,2009-04-17,4,20,18,10,0,10,10,0,1,0,5,4,3,1
arthurwu,2009-04-17,6,1,1,0,0,0,0,0,0,0,1,0,0,1
artcherry,2009-04-17,4,16,15,15,0,15,15,0,1,0,4,6,1,1
arichage,2009-04-17,5,20,18,0,0,0,0,0,0,0,14,6,7,1
ararar,2009-04-17,7,6,5,4,0,4,4,0,1,0,1,4,1,1
antiabian,2009-04-17,9,1,1,0,0,0,0,0,0,0,0,0,0,1
ansonn,2009-04-17,6,20,16,10,0,10,10,0,1,0,9,5,2,1
anote,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
anone,2009-04-17,6,9,8,2,0,2,2,0,1,0,3,6,2,1
anniee,2009-04-17,5,20,17,4,0,4,4,0,1,0,6,11,3,1
ann927ann,2009-04-17,5,20,17,10,0,10,8,0,2,0,7,5,0,1
ann336,2009-04-17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ann25ann,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
anlo4th3,2009-04-17,6,10,10,2,0,2,2,0,1,0,7,6,2,1
anica781115,2009-04-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
angus05,2009-04-17,7,12,8,4,1,4,4,1,1,1,3,1,1,1
anglais,2009-04-17,2,20,19,8,0,8,5,0,2,0,7,6,6,1
angelmaker,2009-04-17,5,10,4,0,0,0,0,0,0,0,4,1,2,1
angelic0309,2009-04-17,6,20,16,10,0,10,5,0,2,0,6,4,4,1
angel062522,2009-04-17,7,20,19,11,0,11,9,0,2,0,5,6,1,1
andysandy1,2009-04-17,6,14,11,9,0,9,9,0,1,0,2,4,1,1
ananyu,2009-04-17,6,20,19,12,0,12,12,0,1,0,9,8,2,1
amytang682,2009-04-17,6,7,6,2,0,2,2,0,1,0,1,0,1,1
amiyalee,2009-04-17,5,152,115,63,1,64,57,1,5,1,26,33,13,1
amber1212,2009-04-17,6,19,15,5,0,5,5,0,1,0,10,8,2,1
amandalts,2009-04-17,6,20,16,3,1,3,3,1,1,1,3,3,5,1
alwayswithu,2009-04-17,5,10,9,8,2,8,8,2,1,1,2,0,0,1
altbest,2009-04-17,6,20,17,13,3,14,8,2,3,2,11,8,4,1
alonelycat,2009-04-17,3,0,0,0,0,0,0,0,0,0,0,0,0,0
aloceci,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
allstarq,2009-04-17,7,0,0,0,0,0,0,0,0,0,0,0,0,0
allen24,2009-04-17,5,68,63,38,5,41,22,2,4,4,25,16,5,1
alisachu,2009-04-17,6,47,41,23,0,23,16,0,4,0,12,15,5,1
alice2,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
alibuda,2009-04-17,7,10,9,2,0,2,2,0,1,0,3,0,1,1
alex555,2009-04-17,6,20,12,7,0,7,7,0,2,0,3,5,1,1
alaskasky,2009-04-17,6,20,18,14,0,14,8,0,3,0,10,6,2,1
alansher,2009-04-17,7,1,1,0,0,0,0,0,0,0,0,1,0,1
akihuei,2009-04-17,6,38,35,2,0,2,2,0,1,0,10,7,4,1
akaikejj,2009-04-17,4,1,0,0,0,0,0,0,0,0,0,0,0,1
ajua,2009-04-17,6,57,52,16,0,16,14,0,2,0,14,8,9,1
ajiang,2009-04-17,6,15,13,8,0,8,6,0,2,0,6,8,1,1
aizawa,2009-04-17,1,20,19,0,0,0,0,0,0,0,3,2,6,1
aiyusa,2009-04-17,7,20,17,0,3,3,0,2,0,2,6,3,2,1
aiwise,2009-04-17,5,20,20,7,2,7,5,1,2,2,7,5,1,1
aittting,2009-04-17,9,20,18,15,1,15,8,1,2,1,4,6,5,1
ailie,2009-04-17,6,20,19,9,0,9,9,0,1,0,17,14,6,1
aikosenoo601,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
aibgsai,2009-04-17,6,20,17,8,0,8,9,0,2,0,12,4,1,1
ai76ers08,2009-04-17,4,20,19,10,0,10,5,0,2,0,0,1,4,1
ai4x06jack,2009-04-17,5,6,5,0,0,0,0,0,0,0,2,2,2,1
ahtan,2009-04-17,6,10,9,0,0,0,0,0,0,0,4,5,3,1
agmatthewoo,2009-04-17,1,8,6,4,0,4,4,0,1,0,1,1,1,1
adayoung,2009-04-17,6,0,0,0,0,0,0,0,0,0,0,0,0,0
acmic,2009-04-17,6,10,10,2,0,2,2,0,1,0,3,2,3,1
acc99dylee,2009-04-17,14,2,2,2,0,2,2,0,1,0,1,3,0,1
abstract1y,2009-04-17,4,13,12,11,0,11,12,0,1,0,3,2,0,1
abcd313131,2009-04-17,5,19,18,5,8,10,5,5,1,2,6,0,5,1
abc61061,2009-04-17,7,18,17,6,0,6,6,0,1,0,14,7,2,1
aaaa761013,2009-04-17,6,20,18,2,4,6,2,4,1,1,18,8,7,1
a921031q,2009-04-17,5,20,18,15,1,15,5,1,4,1,2,2,1,1
a710756,2009-04-17,6,7,7,0,1,1,0,1,0,1,3,2,3,1
a5155096,2009-04-17,4,20,18,0,0,0,0,0,0,0,7,3,3,1
a29593574,2009-04-17,5,19,19,3,1,3,3,1,1,1,12,3,1,1
a28236168,2009-04-17,5,0,0,0,0,0,0,0,0,0,0,0,0,0
a140128162,2009-04-17,17,18,16,13,0,13,13,0,1,0,3,4,1,1
a080019,2009-04-17,6,20,17,9,0,9,9,0,1,0,2,5,5,1
a00000067,2009-04-17,4,20,11,2,0,2,2,0,1,0,6,4,2,1
zzzzz921,2009-04-18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
zzzzapple,2009-04-18,8,20,17,0,0,0,0,0,0,0,4,8,2,1
zzz921,2009-04-18,8,20,20,14,0,14,9,0,2,0,2,2,0,1
Zwanzig,2009-04-18,7,18,14,2,0,2,2,0,1,0,0,3,5,1
zwanzig,2009-04-18,7,18,14,2,0,2,2,0,1,0,0,3,5,1
zorok,2009-04-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
zorkers,2009-04-18,5,20,20,5,3,6,5,2,1,2,6,4,1,1
zooz,2009-04-18,13,20,15,6,0,6,6,0,1,0,6,5,1,1
zone1213,2009-04-18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
zola1201,2009-04-18,15,20,19,10,0,10,10,0,1,0,8,8,1,1
ZITAN,2009-04-18,15,3,3,0,0,0,0,0,0,0,0,1,3,1
zelda19,2009-04-18,8,20,18,7,0,7,7,0,1,0,1,2,3,1
z1985z,2009-04-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
yyyuuu,2009-04-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
yve,2009-04-18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
yumiya,2009-04-18,6,20,20,14,0,14,11,0,3,0,10,5,1,1
yuling1127,2009-04-18,7,12,10,9,0,9,6,0,2,0,0,1,0,1
yuffiebala,2009-04-18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
yuerr,2009-04-18,0,12,9,0,4,4,0,3,0,2,1,0,4,1
yuburger,2009-04-18,8,16,16,2,0,2,2,0,1,0,2,5,3,1
yubarts,2009-04-18,8,20,18,2,5,7,2,5,1,1,1,2,3,1
ys0115,2009-04-18,8,12,11,5,0,5,5,0,1,0,11,7,1,1
yoyocup,2009-04-18,7,20,19,7,0,7,5,0,2,0,13,15,4,1
youran500,2009-04-18,6,1,1,0,0,0,0,0,0,0,2,0,0,1
youkk525youk,2009-04-18,7,14,13,7,5,11,7,4,1,2,2,2,3,1
yosheming,2009-04-18,9,27,25,9,0,9,9,0,1,0,14,12,8,1
yiya0723,2009-04-18,7,20,20,12,0,12,12,0,1,0,10,7,2,1
yingying92,2009-04-18,7,20,20,17,0,17,17,0,1,0,10,7,0,1
yingwee,2009-04-18,1,19,13,10,0,10,5,0,3,0,6,3,1,1
yhtd,2009-04-18,8,15,12,0,0,0,0,0,0,0,4,6,4,1
yenlinmel,2009-04-18,7,20,13,0,0,0,0,0,0,0,3,1,1,1
yelmido,2009-04-18,7,20,20,14,0,14,14,0,1,0,5,4,3,1
ychiuui,2009-04-18,8,0,0,0,0,0,0,0,0,0,0,0,0,0
ybkh,2009-04-18,7,20,16,2,1,2,2,1,1,1,6,10,6,1
yayunyin0220,2009-04-18,11,0,0,0,0,0,0,0,0,0,0,0,0,0
yatve,2009-04-18,15,20,18,5,0,5,5,0,1,0,11,8,2,1
yansher,2009-04-18,7,20,18,7,0,7,7,0,1,0,9,3,2,1
yamimamia,2009-04-18,7,0,0,0,0,0,0,0,0,0,0,0,0,0
